tbnId,OccurrenceUUID,最後修改時間,自訂調查紀錄編號,建議物種,物種UUID,物種學名,物種中文名,類群當地原生性,敏感資料座標精確度,緯度,經度,行政區,觀測日期,觀測方式,鑑定狀態,類群,對外釋出授權,姓名標示,敏感資料標示,所屬資料集,資料集網址,界,綱,科
5707596,89153de1-d333-4212-b162-30392f0a492b,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635622,"Neurothemis ramburii 善變蜻蜓",184e130f-babe-4d9f-8698-ae23d46056dd,"Neurothemis taiwanensis",善變蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5707597,48c3017f-2062-48b6-b63d-758b0abc145f,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635623,"Mauremys sinensis 斑龜;花龜;綠龜",3d145d1d-f9b2-47fd-99fc-f047b10cd560,"Mauremys sinensis",斑龜,野⽣,經緯度小數點後2位（約1公里）,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,爬蟲類,,,輕度,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Geoemydidae
5707598,44802403-248d-4de4-b135-fca6971746a2,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635624,"Japalura swinhonis 斯文豪氏攀蜥;斯氏攀蜥;箕作氏攀蜥",e4552802-d7c0-450f-af17-2a7a85328b86,"Diploderma swinhonis",斯文豪氏攀蜥,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,爬蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Agamidae
5707599,dd6fc1cf-ed37-442c-a7a4-6de4e000e2b5,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635625,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5707600,7be6ba48-103e-471c-8c1f-caaa2b4cb317,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635626,"Cupha erymanthis 黃襟蛺蝶;柞蛺蝶;臺灣黃蛺蝶;臺灣黃斑蝶;臺灣黃斑蛺蝶",b93dadb7-4217-48a2-b680-64a16b048c85,"Cupha erymanthis",黃襟蛺蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Nymphalidae
5707601,0bc8cd37-314c-4d72-8773-211b105b3b39,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635627,"Paracercion calamorum dyeri 葦笛細蟌",9f879755-2385-48c5-b5cc-38e476c87123;dc713467-7362-4f82-9b73-5efb5b934fca,"Paracercion calamorum dyeri;Paracercion calamorum",葦笛細蟌;葦笛細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5707602,08b63779-7cac-4d6b-b437-6d5cd5b43aa5,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635628,"Pomacea canaliculata 福壽螺",9149d82c-fbbb-4162-9d2c-6176991c29e9,"Pomacea canaliculata",福壽螺,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝸牛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Gastropoda,Ampullariidae
5707603,7db5cefb-6082-486d-a0a5-4e03a3fa847a,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635629,"Graphium sarpedon connectens 青鳳蝶;青條鳳蝶;青帶鳳蝶;青斑鳳蝶;藍帶青鳳蝶",ac871f8b-22a9-4e6d-b425-0c39ee6bc4ac;fc4990b4-2f37-409c-8b00-c8bced0e28f5,"Graphium sarpedon connectens;Graphium sarpedon",青鳳蝶connectens亞種;青鳳蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Papilionidae;Papilionidae
5707604,d3cc2a8b-ceca-40c5-90ca-8eb82a91d06c,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635630,"Copera ciliata 環紋琵蟌",09d65873-e37e-4e45-98bc-2f9a617ffc12,"Copera ciliata",環紋琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5707605,0703ac6f-fb82-4843-b8d0-643e3a9905b9,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635631,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5707606,901918d3-bf1d-48a2-9d9c-a28811fb7e94,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635632,"Achatina fulica 非洲大蝸牛",b17d3ca2-aa9f-4342-a092-dd2e1965c3a9,"Achatina fulica",非洲大蝸牛,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝸牛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Gastropoda,Achatinidae
5707607,1be2904f-f4b4-4f64-880f-efb921b1f5b8,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635633,"Family Asilidae",8c9d6dc8-2a3d-4ff7-b0e0-81a315f1d5fe,"Family Asilidae",食蟲虻科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Asilidae
5707608,e48a7450-566f-412d-9ccc-e89f2ba16d68,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635634,"Hemidactylus frenatus 疣尾蝎虎;橫斑蜥虎;疣尾蜥虎;蜥虎;蝎虎",381bf2ce-6ad3-4a01-a6ae-e03d1eb7d60d,"Hemidactylus frenatus",疣尾蝎虎,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,爬蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Gekkonidae
5707609,c881b5a8-9585-45a3-9fd0-8ec52ec6df83,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635635,"Callosciurus erythraeus thaiwanensis 赤腹松鼠",ebffab32-e2f6-49a1-93eb-a35ea6dd5f39;17369a4d-5103-432d-9d17-3242fc0096c9,"Callosciurus erythraeus thaiwanensis;Callosciurus erythraeus",赤腹松鼠;赤腹松鼠,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,哺乳類;哺乳類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Mammalia;Mammalia,Sciuridae;Sciuridae
5707610,6c319450-96e2-4c18-8768-1ac33f166c57,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635636,"Allomyrina dichotoma tunobosonis 獨角仙;雙叉犀金龜",7f0afb5f-5aa4-47e0-bc50-32b909b302a6;8fa3b3cb-7b16-42f8-add2-011ecf34f6cf,"Allomyrina dichotoma tunobosonis;Allomyrina dichotoma",獨角仙tunobosonis亞種;獨角仙,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,甲蟲類;甲蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Scarabaeidae;Scarabaeidae
5707611,83c7bdbc-9ee3-44df-b61f-e332b3d5157d,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635637,"Family Apidae",142d6f17-63e8-4408-83bc-abb05db40c28,"Family Apidae",蜜蜂科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Apidae
5707612,bdce0203-ebf1-49cc-9eca-68b1a1d929db,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635638,"Vespa ducalis 姬虎頭蜂;雙金環虎頭蜂;黑尾胡蜂",03e8645c-c25a-4c14-9c5d-6640f118c873,"Vespa ducalis",姬虎頭蜂,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Vespidae
5707613,b6b34ba4-f0dd-4251-902c-26691612d563,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635639,"Polistes (Gyrostoma) rothneyi 黑紋長腳蜂;陸馬蜂;和馬蜂;黃長腳蜂",e0267912-a04a-4c91-8fee-8aabe26c36cb,"Polistes (Gyrostoma) rothneyi",黑紋長腳蜂,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Vespidae
5707614,a91ef93d-568f-4402-8a71-bc274c3cc497,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635640,"Milionia zonea pryeri 橙帶藍尺蛾;黃帶枝尺蛾",ce3b6e2c-9d1a-4398-806c-89049e6511d4;2b71ba26-9a1f-4cda-ba31-1117cb485b71,"Milionia zonea pryeri;Milionia zonea",橙帶藍尺蛾;橙帶藍尺蛾,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蛾類;蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Geometridae;Geometridae
5707615,5c2734fd-c49a-41ff-8583-ecde38ee6fea,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635641,"Family Pieridae",d8e25335-c63f-470c-a940-27c5626d85e9,"Family Pieridae",粉蝶科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Pieridae
5707616,2b8555b8-40b7-4807-90eb-358c14115357,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635642,"Family Lycaenidae",d7bbd5f9-dd9c-4c96-ba2a-4367fbb701bc,"Family Lycaenidae",灰蝶科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Lycaenidae
5707617,64dd6b4b-fb38-48eb-ad0e-b501193d9614,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635643,"Pseudagrion microcephalum 瘦面細蟌",238e95cc-ccc2-426e-8fa7-bdc1fb84655d,"Pseudagrion microcephalum",瘦面細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Coenagrionidae
5707618,48da1a04-6b82-4402-9398-243d13e6926e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635644,"Rapala varuna formosana 燕灰蝶;墾丁小灰蝶;埔里小灰蝶;棗長尾灰蝶",4bb299f7-7208-4a76-8b0e-552ee614f71c;e932eca7-85b0-49f4-9715-745d71b79c83,"Rapala varuna formosana;Rapala varuna",燕灰蝶formosana亞種;燕灰蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Lycaenidae;Lycaenidae
5707619,c2b427a7-1425-4dc3-be67-af1b65722a4a,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635645,"Catopsilia pomona 遷粉蝶;果神蝶;無紋淡黃蝶;銀紋淡黃蝶;淡黃蝶;淺紋淡黃粉蝶;銀紋淡黃粉蝶;鐵刀木粉蝶;遷飛粉蝶",9d11a5ac-1fbe-49d6-85df-2ffc68a9ecb0,"Catopsilia pomona",遷粉蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Pieridae
5707620,00f1c7e6-6fd2-4bee-a0e8-85c6aa22ddc7,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635646,"Genus Euploea",49930973-c9c0-4ff9-bda0-8f1c15f12851;9b91d5b9-3bff-4ecf-adf9-f13cc91d7175;4af068b5-a83b-4c4e-9d40-e8d4bd6283a1,"Euploea swainson;Euploea eunice;Euploea sylvester swinhoei",菲律賓紫斑蝶;圓翅紫斑蝶;雙標紫斑蝶swinhoei亞種,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,蝶類;蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia;Animalia,Insecta;Insecta;Insecta,Nymphalidae;Nymphalidae;Nymphalidae
5707621,45c0f46e-26e4-4a85-b3aa-abb88166ee49,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635647,"Thaumastopeus shangaicus 暗藍扁騷金龜",b2e064a5-3c1f-4bb8-a7c2-7bd42809fcd5,"Thaumastopeus shangaicus",暗藍扁騷金龜,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,甲蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Scarabaeidae
5707622,2757ec3e-5215-4197-a6bd-0474c9d97509,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635648,"Family Channidae",4aadf547-9b60-42c6-9604-aa5abe7fa2bc,"Family Channidae",鱧科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-13,Occurrence,已鑑定,魚類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Actinopterygii,Channidae
5707623,e85c711f-31a2-4aef-9dc4-6648e4847825,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635649,"Family Psychidae",38406e71-8b51-4e29-9232-3ad02bbc8d62,"Family Psychidae",簑蛾科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Psychidae
5707624,d3b20509-b107-4cbb-9a00-404f7057fdbb,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635650,"Order Diptera",261b848a-4b37-4d19-b0b9-ca210ae38d87,"Order Diptera",雙翅目,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,
5707625,07908e4a-c9ff-4902-98d8-0b02ed8adeaf,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635651,"Family Pieridae",d8e25335-c63f-470c-a940-27c5626d85e9,"Family Pieridae",粉蝶科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Pieridae
5707626,8d2451dd-1621-4551-bcd5-03f76850e568,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635652,"Ceriagrion auranticum ryukyuanum 紅腹細蟌",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
5707627,4f316489-f227-4b6c-9723-f60b815b0f90,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635653,"Copera marginipes 脛蹼琵蟌",1e67c223-1876-43fc-adc5-f5773cdc847a,"Copera marginipes",脛蹼琵蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Platycnemididae
5707628,c6480726-f9eb-4409-89dd-638ce6671693,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635654,"Pseudothemis zonata 黃紉蜻蜓",cfca8a7e-51b2-41a4-b071-6a59374ffa15,"Pseudothemis zonata",黃紉蜻蜓,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Libellulidae
5707629,f19e2105-4a14-4cb0-9fb9-aba411a0031f,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635655,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5707630,54368ef3-df6f-453d-91dc-ccd55e14c9b2,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635656,"Platypleura takasagona 小蟪蛄",9aa0f6f6-1bfa-4a9f-a415-16dd03b0fbad,"Platypleura takasagona",小蟪蛄,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5707631,0dfea210-414b-4ea2-8b1c-08583fa9ea74,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635657,"Macrobrochis gigas 巨網燈蛾",c918fc50-9ec9-4c90-94cf-ae11849d54c1,"Macrobrochis gigas",巨網燈蛾,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Erebidae
5707632,8f288a9a-23d4-4182-a130-8d124493e634,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635658,"Melanitis phedima polishana 森林暮眼蝶;黑目蝶;黑樹蔭蝶;睇暮眼蝶;黑樹間蝶;黑珠衣蝶;黑稻眼蝶;深色昏眼蝶;黑暮眼蝶",40e49bae-3e95-49f7-b63b-e6a2d22ed09c;1b2eb09e-ce8f-4845-8206-3fe3dc8c27f2,"Melanitis phedima polishana;Melanitis phedima",森林暮眼蝶polishana亞種;森林暮眼蝶,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蝶類;蝶類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Nymphalidae;Nymphalidae
5707633,8703bfd7-8bdd-4a5b-9746-f79c39dedacc,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635659,"Hylarana guentheri 貢德氏赤蛙",c148e475-a3e7-4bfa-a7c3-31c2de13e5b8,"Hylarana guentheri",貢德氏赤蛙,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,兩棲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Amphibia,Ranidae
5707634,9c0bb787-3585-4846-86f4-8d2df5439600,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635660,"Mauremys sinensis 斑龜;花龜;綠龜",3d145d1d-f9b2-47fd-99fc-f047b10cd560,"Mauremys sinensis",斑龜,野⽣,經緯度小數點後2位（約1公里）,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,爬蟲類,,,輕度,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Reptilia,Geoemydidae
5707635,888b8cff-8837-4e55-b01d-43f1559a3876,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635661,"Achatina fulica 非洲大蝸牛",b17d3ca2-aa9f-4342-a092-dd2e1965c3a9,"Achatina fulica",非洲大蝸牛,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,蝸牛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Gastropoda,Achatinidae
5707636,d0a20333-fcfd-4395-a4c6-55633fbad742,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635662,"Allomyrina dichotoma tunobosonis 獨角仙;雙叉犀金龜",7f0afb5f-5aa4-47e0-bc50-32b909b302a6;8fa3b3cb-7b16-42f8-add2-011ecf34f6cf,"Allomyrina dichotoma tunobosonis;Allomyrina dichotoma",獨角仙tunobosonis亞種;獨角仙,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-14,Occurrence,已鑑定,甲蟲類;甲蟲類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Scarabaeidae;Scarabaeidae
5707637,1daeccbf-73ea-469a-bad9-ebfe69a12b70,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635665,"Family Psychidae",38406e71-8b51-4e29-9232-3ad02bbc8d62,"Family Psychidae",簑蛾科,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-15,Occurrence,已鑑定,蛾類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Psychidae
5707638,e4a9cc06-eb45-4f66-b4bd-e62d7da9ad2e,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635666,"Chremistica ochracea 薄翅蟬",8f264123-a711-4b06-93aa-536ef775eee7,"Chremistica ochracea",薄翅蟬,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-15,Occurrence,已鑑定,其他昆蟲,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Insecta,Cicadidae
5707639,30fc6d4b-31bf-4c25-ad79-ec1c951b2914,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635667,"Pomacea canaliculata 福壽螺",9149d82c-fbbb-4162-9d2c-6176991c29e9,"Pomacea canaliculata",福壽螺,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-15,Occurrence,已鑑定,蝸牛類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia,Gastropoda,Ampullariidae
5707640,d17a591a-8506-4a5e-9965-7bc6bc1066e4,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635668,"Callosciurus erythraeus thaiwanensis 赤腹松鼠",ebffab32-e2f6-49a1-93eb-a35ea6dd5f39;17369a4d-5103-432d-9d17-3242fc0096c9,"Callosciurus erythraeus thaiwanensis;Callosciurus erythraeus",赤腹松鼠;赤腹松鼠,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-15,Occurrence,已鑑定,哺乳類;哺乳類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Mammalia;Mammalia,Sciuridae;Sciuridae
5707641,540f179f-7dd4-4e82-98e3-d7b135ca0143,2019-02-16T06:05:27Z,tw:org:tbn:ra:occurrence:635669,"Ceriagrion auranticum ryukyuanum 紅腹細蟌",31c38595-79d4-4382-a256-6bce09bf9dea;5fbcfae6-ea81-4573-8180-3c898697364b,"Ceriagrion auranticum ryukyuanum;Ceriagrion auranticum",紅腹細蟌(ryukyuanum亞種);紅腹細蟌,野⽣,,23.83,120.8,南投縣集集鎮,2017-06-16,Occurrence,已鑑定,蜻蛉類;蜻蛉類,,,,特有生物研究保育中心生態教育園區生物多樣性觀測紀錄,https://www.tbn.org.tw/dataset/8188021,Animalia;Animalia,Insecta;Insecta,Coenagrionidae;Coenagrionidae
